kW
1.40
3.20
4.40
3.40
3.80
4.80
5.60
4.40
5.00
5.60
5.20
5.00
4.40
4.60
5.80
5.60
5.00
5.00
4.80
6.20
5.00
5.40
5.40
3.80
3.40
3.00
3.40
5.20
8.40
8.00
8.20
8.20
5.40
5.60
8.00
8.80
8.60
8.20
8.40
7.80
8.40
8.60
7.80
7.60
4.40
6.80
6.80
6.60
3.20
4.80
6.20
2.40
2.00
1.80
2.00
3.80
2.40
2.00
2.00
1.80
1.80
2.60
3.00
2.80
2.00
1.80
2.40
3.00
1.80
1.40
1.60
1.80
3.40
2.20
1.80
1.80
1.40
2.60
1.60
1.60
1.80
1.80
1.80
7.40
7.60
5.80
5.40
5.60
5.20
5.20
4.60
2.40
1.60
1.60
1.60
1.60
1.80
1.60
4.60
6.20
4.60
5.40
6.60
8.20
9.00
8.80
7.60
6.00
5.40
6.60
6.00
6.00
4.80
4.60
4.20
4.40
4.60
4.60
4.60
4.60
4.60
4.40
4.80
5.20
5.20
5.60
5.00
5.20
4.80
6.00
5.20
5.80
4.80
5.00
4.80
5.40
5.00
4.20
4.00
4.00
4.00
3.20
1.40
1.20
1.20
1.20
2.00
1.20
1.20
1.20
1.00
1.20
1.00
1.20
1.20
1.20
1.00
1.20
1.20
1.20
1.00
2.20
1.20
1.00
1.00
1.20
1.00
1.00
1.00
1.00
1.20
1.40
1.20
1.00
1.00
2.20
1.20
1.00
1.00
7.20
6.20
5.40
4.60
5.20
4.60
4.60
1.80
1.80
1.20
1.20
2.00
1.20
2.20
2.40
2.60
2.60
2.80
3.40
3.80
4.20
4.60
5.20
4.80
4.60
4.20
3.80
3.60
3.80
3.60
3.60
4.00
4.40
4.20
4.60
5.00
6.00
4.20
3.20
3.20
5.20
5.20
5.00
5.00
5.00
4.80
4.80
5.00
5.20
5.20
6.20
6.20
5.00
5.60
5.40
4.40
4.60
4.60
4.60
4.40
4.60
2.80
2.40
2.60
2.60
2.60
3.40
2.80
2.60
2.40
2.60
2.60
2.60
2.60
2.80
2.60
2.40
2.60
2.40
2.40
2.60
3.40
2.60
2.60
2.60
2.60
2.60
2.60
2.60
2.40
2.60
2.80
2.40
2.60
2.40
3.40
8.40
6.60
6.60
6.60
6.20
6.00
6.60
6.00
3.00
2.60
2.60
2.40
2.60
2.60
4.60
4.60
4.80
4.60
4.80
3.60
3.60
3.20
3.20
3.40
3.20
3.40
3.20
3.20
4.40
3.40
3.60
3.60
3.80
3.80
3.60
3.20
3.60
3.20
3.20
3.40
9.60
20.40
20.80
21.60
23.80
24.40
23.00
22.40
23.00
7.20
5.40
5.00
4.60
4.80
5.00
4.80
5.00
5.00
5.80
5.00
4.80
2.40
2.60
2.60
2.80
2.60
2.80
2.40
2.40
2.60
2.40
2.40
3.40
2.40
2.40
2.40
2.40
2.40
2.60
2.20
2.40
2.40
2.40
2.20
2.20
2.20
3.20
2.20
2.40
2.40
2.40
2.20
2.20
2.20
2.40
2.80
10.20
7.00
7.40
7.20
8.00
8.40
7.20
7.20
6.60
6.60
4.60
2.60
2.40
2.40
2.60
2.60
2.60
2.60
3.60
2.60
2.80
2.60
2.60
2.80
5.00
5.60
5.40
5.40
5.20
3.60
3.20
3.40
4.20
3.20
3.20
3.60
3.20
3.40
3.60
3.20
3.40
3.20
3.00
3.00
3.20
3.20
3.80
3.20
3.00
3.00
3.20
3.20
3.20
3.20
3.00
3.20
3.00
3.00
3.00
2.80
3.80
3.00
3.00
3.00
3.20
3.20
2.60
2.20
2.20
2.40
2.20
2.20
2.20
2.40
2.80
2.20
2.20
2.20
2.20
2.00
2.20
2.20
2.20
2.20
2.00
2.00
2.20
3.20
2.20
2.20
2.20
2.00
2.20
2.00
2.00
2.20
7.80
7.20
6.20
2.60
3.40
2.20
2.00
2.40
2.20
2.20
2.20
2.00
2.40
2.00
2.20
2.60
2.20
2.00
3.00
2.20
2.20
2.00
2.20
2.20
2.20
2.40
2.20
2.20
2.00
2.20
2.20
2.80
2.00
2.00
2.00
2.20
2.20
2.20
2.20
2.20
2.00
2.20
2.20
2.00
2.80
2.40
2.20
2.00
2.20
2.20
2.00
2.00
2.20
2.40
2.20
2.20
2.20
2.80
2.20
2.20
2.20
2.20
2.20
2.20
2.20
2.00
2.20
2.00
2.20
2.20
3.20
2.40
2.20
2.20
2.00
2.00
2.00
2.00
2.00
2.00
1.80
2.00
2.20
2.60
2.40
1.80
2.00
2.00
2.00
2.00
2.00
1.80
1.80
2.00
2.00
2.00
7.40
7.00
5.80
2.20
2.20
2.00
1.80
2.40
2.00
2.00
2.40
2.20
2.20
2.40
3.20
3.00
3.60
3.60
4.20
4.20
4.60
4.20
4.60
5.40
5.00
4.60
4.60
4.60
4.60
4.60
4.40
5.40
4.60
4.80
4.60
5.60
4.60
3.60
2.80
3.60
4.00
5.40
4.60
4.60
5.20
5.80
4.80
4.40
4.60
5.00
4.60
5.40
4.60
4.60
4.60
4.80
4.60
4.60
4.40
2.80
2.00
2.20
2.00
2.20
2.00
2.00
2.00
3.00
2.40
2.20
2.20
2.20
2.20
2.20
1.80
2.00
2.00
2.00
1.80
2.20
1.80
1.80
2.20
2.80
2.00
2.00
2.00
2.00
2.00
2.00
1.80
1.80
2.00
2.00
1.80
2.00
7.60
6.40
6.00
6.40
6.00
5.60
2.60
2.00
2.00
2.40
2.20
2.00
2.20
2.00
3.40
3.40
3.40
3.60
4.20
4.20
5.40
4.20
4.00
4.20
4.20
4.20
4.20
4.00
4.20
4.00
4.20
4.20
4.40
4.60
4.20
4.40
2.80
3.00
2.20
2.60
4.20
4.20
4.20
4.20
4.20
4.40
4.20
4.00
4.40
4.20
4.20
4.80
4.60
4.20
4.00
4.20
4.00
4.60
5.00
4.40
3.00
3.00
3.20
3.00
3.00
3.20
3.00
3.20
4.40
3.40
3.00
3.80
2.80
2.80
2.80
2.80
2.80
2.80
2.80
3.00
2.80
2.60
2.80
2.60
2.80
2.60
2.80
2.60
2.80
2.80
3.00
3.00
2.60
2.60
2.40
2.40
8.40
7.20
6.40
5.80
6.40
2.80
2.60
3.00
2.60
3.20
2.40
2.60
2.40
3.00
4.20
3.60
3.40
3.60
3.80
4.20
4.20
4.40
4.40
4.40
4.60
4.40
4.40
4.20
4.80
5.00
5.00
5.80
6.80
6.60
6.80
4.60
4.20
4.20
4.20
4.20
4.80
8.60
7.00
6.40
5.80
4.80
4.60
4.80
4.80
4.60
5.80
7.00
4.80
5.00
5.00
4.80
4.80
5.80
4.60
3.00
2.20
2.00
2.20
2.00
2.00
2.20
2.40
2.00
2.20
3.00
2.00
2.00
2.20
2.00
2.00
2.20
2.20
1.80
2.00
2.00
2.20
1.80
2.00
1.80
1.80
2.00
2.20
1.80
2.40
2.40
2.00
2.00
2.00
2.20
2.00
2.00
7.40
6.00
5.80
5.40
5.40
5.80
4.40
2.20
2.00
2.00
2.60
2.20
3.20
4.40
3.40
3.40
3.60
3.40
3.80
4.00
4.20
4.60
4.80
4.80
4.80
4.60
5.80
5.20
4.80
4.60
4.80
5.00
5.00
5.20
5.00
6.40
9.00
6.80
5.80
5.00
4.80
4.60
5.00
7.80
7.40
7.60
6.00
7.80
8.00
5.20
5.80
7.40
7.60
7.60
6.60
6.60
6.00
4.20
2.80
2.20
2.20
2.20
2.20
2.00
2.00
2.00
2.00
2.20
2.20
2.20
2.40
2.20
2.20
2.00
2.20
3.00
2.00
1.80
2.00
2.00
1.60
2.00
1.80
2.00
2.00
2.20
2.00
2.00
2.00
2.00
1.80
1.80
2.00
1.80
2.80
2.00
7.80
6.20
6.00
5.60
6.00
5.40
5.60
5.60
5.80
2.00
2.00
2.20
2.00
2.20
3.20
4.00
3.40
3.80
4.40
3.60
4.40
5.60
8.20
9.20
17.80
18.40
20.20
19.20
15.60
11.40
7.20
5.40
5.60
5.80
5.60
5.40
5.20
5.40
5.80
5.20
5.20
6.20
6.20
5.80
5.80
6.00
6.20
6.40
6.40
5.80
5.80
5.00
5.20
4.80
3.00
3.00
3.00
3.00
2.80
3.00
3.20
2.80
3.60
3.00
3.00
2.80
2.80
2.80
2.80
2.80
2.80
2.80
2.80
2.80
3.00
2.80
2.80
2.80
3.20
3.20
3.00
3.00
3.60
3.20
2.80
2.80
2.80
2.80
3.20
3.00
3.00
3.00
3.00
2.80
2.60
2.80
8.40
7.60
6.60
6.60
6.20
6.40
3.80
3.40
3.60
2.00
2.40
1.80
2.00
1.80
2.00
2.00
2.00
2.20
2.00
2.20
2.00
2.20
2.20
2.00
2.00
2.20
2.40
2.40
2.20
2.60
2.80
2.00
2.00
2.20
2.00
2.00
2.00
2.20
2.00
2.00
2.20
2.00
2.00
2.00
2.20
2.20
2.20
2.20
2.20
2.00
2.20
2.00
3.00
2.00
2.20
2.40
2.00
2.20
2.00
2.20
2.00
2.00
2.20
2.20
2.20
2.20
2.00
2.00
2.20
2.00
2.00
2.20
2.00
2.20
3.00
2.00
2.00
2.00
2.20
2.20
2.20
2.20
2.20
2.20
2.00
2.00
2.00
2.00
1.80
2.20
2.00
2.20
2.20
2.20
2.00
2.00
8.60
6.00
5.80
4.80
2.40
2.00
2.00
2.00
2.00
2.00
2.80
2.00
2.20
2.20
2.00
1.80
2.20
1.80
1.80
2.00
2.20
2.00
3.00
2.00
2.00
2.00
2.00
2.00
2.00
2.00
2.00
1.80
2.20
2.00
2.20
2.00
2.00
2.20
2.00
2.00
2.20
2.00
2.20
2.00
3.20
2.00
2.00
2.20
2.00
2.00
2.00
2.00
2.00
2.00
2.00
2.20
2.20
2.20
2.20
2.20
2.00
2.20
2.00
2.00
2.00
2.20
2.80
2.20
2.20
2.00
2.20
2.20
2.20
2.20
2.20
2.20
2.00
2.00
2.00
2.20
1.80
2.20
2.00
2.20
2.20
2.00
2.20
2.00
2.20
2.80
2.00
2.20
2.00
2.00
2.20
2.00
7.80
6.20
6.20
3.20
2.60
2.20
2.00
2.20
2.00
2.20
2.00
2.60
2.20
2.80
3.40
4.20
3.80
3.60
4.40
4.40
4.20
4.20
4.80
4.20
4.60
4.20
4.20
4.20
4.00
4.20
4.00
4.20
5.40
4.20
4.40
4.80
4.40
2.40
2.60
3.00
4.20
4.20
4.20
4.20
4.40
4.20
4.20
4.20
4.60
4.40
4.40
4.20
5.60
5.00
4.60
4.80
4.60
5.00
5.00
4.00
2.20
2.20
2.20
2.80
2.00
2.20
2.20
2.00
2.20
2.40
2.00
2.60
2.60
2.60
2.60
2.60
2.60
2.60
2.40
2.60
2.60
2.60
2.40
2.60
2.80
2.60
3.80
2.60
2.80
2.60
2.60
2.20
2.60
2.40
2.40
2.40
8.60
7.40
6.80
6.20
6.80
6.00
5.00
2.60
2.80
2.20
2.60
2.20
2.20
3.20
3.40
3.60
3.40
3.60
4.20
5.20
6.40
5.80
5.80
4.20
4.40
4.20
4.20
4.00
4.40
4.40
4.40
4.60
4.60
4.40
4.60
5.40
4.60
4.00
4.20
4.00
4.20
4.60
4.60
4.20
4.20
4.00
4.00
4.40
5.60
4.80
4.40
4.20
7.20
6.60
4.20
4.00
4.00
4.40
4.20
2.00
2.00
2.20
2.00
2.20
2.00
2.20
2.00
2.00
2.40
2.00
2.20
2.20
2.20
2.40
2.20
2.40
2.40
2.40
2.40
2.20
2.20
2.00
2.00
2.00
2.00
3.00
2.00
2.20
2.00
2.00
1.80
2.00
2.00
2.00
2.00
2.00
7.80
6.40
5.40
6.00
5.40
4.00
2.00
2.40
2.00
2.00
2.00
2.20
2.20
2.20
3.00
4.00
4.00
4.60
4.40
4.60
4.60
4.20
4.00
4.20
4.40
4.60
4.60
4.60
4.40
6.00
5.60
5.20
4.80
4.40
5.40
4.60
7.80
21.60
21.80
21.60
22.40
21.40
22.00
22.40
22.00
17.40
10.40
8.40
7.20
6.40
6.00
4.80
3.80
3.40
3.60
3.60
3.40
4.20
4.60
2.40
2.40
2.40
4.00
4.80
3.00
3.20
2.60
2.60
2.40
2.60
2.40
2.40
2.40
2.40
2.60
2.40
2.60
2.40
2.60
2.60
2.40
2.40
3.20
2.60
2.40
2.40
2.40
2.60
2.60
2.40
2.40
2.40
2.60
2.40
2.60
2.60
8.00
8.20
7.00
6.20
5.80
5.60
7.00
5.40
5.60
2.40
2.20
2.00
2.00
2.60
2.40
3.60
3.60
3.40
4.00
4.20
4.20
4.20
4.40
4.60
4.60
4.80
4.60
7.20
4.80
4.60
4.80
5.00
5.00
5.20
5.00
4.80
3.20
2.60
2.80
2.80
10.20
15.60
15.60
15.60
15.60
15.80
15.00
9.20
6.20
4.20
5.00
6.60
7.80
5.80
4.20
4.40
3.80
4.00
3.40
1.80
2.00
2.20
2.00
1.80
2.00
2.00
2.40
2.20
2.40
2.60
2.40
2.40
2.40
2.80
2.40
2.40
2.40
2.60
2.40
2.40
2.60
2.80
2.80
3.60
2.80
3.00
2.60
2.80
2.80
2.60
2.80
2.80
3.00
2.80
2.60
2.60
7.80
7.40
6.00
6.00
5.60
4.40
1.80
2.00
1.80
1.80
2.60
2.20
2.00
2.20
3.00
3.40
3.20
3.20
3.60
5.20
8.00
24.00
23.00
23.00
21.20
21.00
21.80
22.60
18.60
12.20
8.80
7.60
6.60
6.00
7.60
7.20
4.00
3.40
3.20
3.60
4.00
4.20
4.00
4.00
4.00
4.60
6.00
5.00
5.00
5.20
5.40
5.00
4.00
3.40
3.40
3.40
1.60
1.80
1.60
1.80
1.60
1.60
1.80
1.60
1.80
1.80
1.80
1.80
2.00
2.00
1.80
1.60
1.60
1.80
2.60
1.60
1.80
1.80
1.60
1.80
1.80
1.60
1.60
1.60
1.80
1.60
1.60
1.80
1.60
1.60
1.60
1.60
1.60
1.80
1.80
1.60
7.20
6.40
6.20
6.00
5.00
5.40
1.80
1.60
1.00
1.00
1.00
0.80
1.00
1.00
1.60
1.00
1.20
1.20
1.00
1.20
1.00
1.20
1.20
1.20
1.40
1.60
1.40
1.40
2.40
1.40
1.20
1.00
1.20
1.20
1.20
1.20
1.20
1.00
1.00
1.20
1.00
1.00
1.20
1.20
1.00
1.20
1.20
1.00
1.00
1.00
1.00
1.20
0.80
1.20
1.80
1.00
1.00
1.00
1.00
1.00
1.20
1.00
1.00
1.00
1.00
0.80
1.00
1.00
1.20
1.00
0.80
1.20
1.20
1.20
1.20
1.20
1.20
1.20
1.20
1.00
1.20
1.80
1.00
1.20
1.20
1.20
1.20
1.40
1.20
1.20
1.20
1.20
0.80
1.00
1.00
1.20
6.60
5.20
4.60
2.00
1.20
1.20
1.40
1.60
1.00
1.20
1.00
1.80
1.20
1.00
1.80
1.00
1.20
1.20
1.20
1.20
1.00
1.40
1.20
1.20
1.20
1.20
1.20
1.20
1.20
1.20
1.00
1.20
1.00
1.20
1.20
1.20
1.20
1.00
1.40
1.40
1.80
1.20
1.20
1.00
1.20
1.00
1.00
1.20
1.00
1.00
1.00
1.20
1.40
1.20
1.20
1.20
1.20
0.80
1.00
1.20
1.00
1.00
1.20
1.00
1.20
1.20
1.20
1.00
2.20
1.20
1.00
1.00
1.20
1.00
1.20
1.40
1.60
1.40
1.40
1.60
1.60
1.60
2.60
2.60
2.00
2.00
1.60
1.80
3.60
2.00
1.60
1.60
1.60
1.40
1.40
1.40
7.20
7.80
6.00
1.80
2.20
1.60
2.00
1.40
1.60
1.40
2.20
2.20
1.80
2.00
1.80
2.40
2.40
2.40
3.80
4.20
4.00
4.20
4.20
3.80
4.20
4.40
3.80
4.80
4.40
